"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"12/06/2020","4.790","4.590","4.820","4.400","45,84M","1,91%"
"11/06/2020","4.700","4.840","4.840","4.660","53,92M","-3,09%"
"10/06/2020","4.850","5.025","5.025","4.650","39,81M","-3,00%"
"09/06/2020","5.000","5.100","5.125","4.980","43,05M","-0,50%"
"08/06/2020","5.025","5.250","5.250","4.990","53,81M","0,50%"
"05/06/2020","5.000","4.780","5.025","4.670","63,58M","5,04%"
"04/06/2020","4.760","4.950","4.960","4.740","82,71M","-2,66%"
"03/06/2020","4.890","4.750","4.950","4.680","76,65M","3,38%"
"02/06/2020","4.730","4.760","4.950","4.630","72,43M","-0,84%"
"29/05/2020","4.770","4.520","4.770","4.470","164,79M","5,07%"
"28/05/2020","4.540","4.370","4.580","4.350","86,83M","4,37%"
"27/05/2020","4.350","4.350","4.390","4.220","68,84M","0,46%"
"26/05/2020","4.330","3.970","4.360","3.970","116,04M","9,07%"
"20/05/2020","3.970","3.950","3.980","3.870","38,97M","0,51%"
"19/05/2020","3.950","4.000","4.040","3.940","77,24M","1,02%"
"18/05/2020","3.910","3.720","3.950","3.710","88,37M","5,39%"
"15/05/2020","3.710","3.590","3.720","3.560","65,28M","3,92%"
"14/05/2020","3.570","3.700","3.710","3.530","80,57M","-4,29%"
"13/05/2020","3.730","3.820","3.820","3.710","44,97M","-2,36%"
"12/05/2020","3.820","3.920","3.920","3.780","58,35M","-2,55%"
"11/05/2020","3.920","3.760","3.920","3.750","79,51M","4,81%"
"08/05/2020","3.740","3.690","3.740","3.600","63,35M","2,75%"
"06/05/2020","3.640","3.610","3.680","3.580","70,43M","0,83%"
"05/05/2020","3.610","3.630","3.660","3.580","54,98M","0,00%"
"04/05/2020","3.610","3.750","3.750","3.610","71,30M","-6,23%"
"30/04/2020","3.850","3.750","3.860","3.720","92,26M","4,34%"
"29/04/2020","3.690","3.770","3.780","3.650","40,56M","-1,34%"
"28/04/2020","3.740","3.750","3.790","3.630","53,53M","0,81%"
"27/04/2020","3.710","3.670","3.760","3.570","45,68M","2,20%"
"24/04/2020","3.630","3.760","3.760","3.610","49,60M","-3,46%"
"23/04/2020","3.760","3.700","3.790","3.650","85,07M","3,30%"
"22/04/2020","3.640","3.600","3.660","3.450","76,75M","0,00%"
"21/04/2020","3.640","3.710","3.740","3.610","36,59M","-2,15%"
"20/04/2020","3.720","3.800","3.830","3.710","50,41M","-2,11%"
"17/04/2020","3.800","3.680","3.840","3.680","78,59M","4,97%"
"16/04/2020","3.620","3.780","3.780","3.620","61,49M","-5,24%"
"15/04/2020","3.820","4.000","4.000","3.800","86,15M","-3,54%"
"14/04/2020","3.960","3.960","4.030","3.920","64,57M","0,00%"
"13/04/2020","3.960","4.090","4.150","3.920","27,52M","-3,18%"
"09/04/2020","4.090","3.870","4.120","3.870","53,53M","6,23%"
"08/04/2020","3.850","4.000","4.030","3.810","55,98M","-5,17%"
"07/04/2020","4.060","4.060","4.250","3.960","79,02M","0,74%"
"06/04/2020","4.030","3.920","4.040","3.880","71,21M","3,33%"
"03/04/2020","3.900","3.990","4.050","3.860","42,58M","-0,76%"
"02/04/2020","3.930","3.670","3.930","3.580","39,72M","4,24%"
"01/04/2020","3.770","3.880","4.090","3.650","78,04M","-3,33%"
"31/03/2020","3.900","3.880","3.980","3.740","62,53M","2,63%"
"30/03/2020","3.800","4.080","4.080","3.800","45,49M","-6,86%"
"27/03/2020","4.080","3.650","4.360","3.650","150,31M","12,71%"
"26/03/2020","3.620","3.220","3.680","3.220","180,29M","10,37%"
"24/03/2020","3.280","3.570","3.610","3.280","89,50M","-6,82%"
"23/03/2020","3.520","3.780","3.780","3.520","40,32M","-6,88%"
"20/03/2020","3.780","3.890","3.900","3.590","141,15M","-2,07%"
"19/03/2020","3.860","4.020","4.020","3.860","27,07M","-6,99%"
"18/03/2020","4.150","4.290","4.350","3.980","61,97M","-2,81%"
"17/03/2020","4.270","4.590","4.600","4.270","67,17M","-6,97%"
"16/03/2020","4.590","4.770","4.770","4.530","55,66M","-5,75%"
"13/03/2020","4.870","4.910","4.960","4.570","98,97M","-0,81%"
"12/03/2020","4.910","5.000","5.025","4.820","64,82M","-4,20%"
"11/03/2020","5.125","5.150","5.175","5.050","45,13M","-0,49%"
"10/03/2020","5.150","5.100","5.325","5.100","86,44M","2,49%"
"09/03/2020","5.025","5.500","5.500","5.025","87,90M","-11,45%"
"06/03/2020","5.675","5.950","5.950","5.675","31,28M","-6,20%"
"05/03/2020","6.050","6.025","6.050","5.875","40,54M","1,26%"
"04/03/2020","5.975","5.900","6.025","5.875","43,57M","1,27%"
"03/03/2020","5.900","5.850","5.975","5.775","53,82M","3,51%"
"02/03/2020","5.700","5.700","5.850","5.625","63,77M","3,17%"
"28/02/2020","5.525","5.850","5.850","5.525","100,69M","-7,14%"
"27/02/2020","5.950","6.100","6.100","5.950","44,80M","-1,65%"
"26/02/2020","6.050","6.100","6.150","6.050","34,45M","-2,81%"
"25/02/2020","6.225","6.000","6.275","5.975","40,72M","2,05%"
"24/02/2020","6.100","6.050","6.150","6.025","34,19M","-1,61%"
"21/02/2020","6.200","6.275","6.300","6.150","33,80M","-1,20%"
"20/02/2020","6.275","6.275","6.275","6.125","38,00M","0,40%"
"19/02/2020","6.250","6.175","6.250","6.150","35,19M","2,46%"
"18/02/2020","6.100","6.050","6.200","6.050","27,96M","0,00%"
"17/02/2020","6.100","6.150","6.175","6.050","16,57M","0,00%"
"14/02/2020","6.100","5.975","6.100","5.925","60,90M","2,52%"
"13/02/2020","5.950","5.975","6.025","5.925","33,02M","-0,42%"
"12/02/2020","5.975","6.075","6.100","5.925","51,10M","-2,05%"
"11/02/2020","6.100","6.300","6.300","6.050","54,33M","-1,61%"
"10/02/2020","6.200","6.400","6.400","6.175","45,37M","-3,13%"
"07/02/2020","6.400","6.550","6.550","6.400","13,92M","-1,54%"
"06/02/2020","6.500","6.500","6.525","6.425","26,02M","1,56%"
"05/02/2020","6.400","6.450","6.500","6.300","32,23M","0,00%"
"04/02/2020","6.400","6.350","6.450","6.300","46,27M","1,99%"
"03/02/2020","6.275","6.275","6.425","6.250","34,54M","-1,18%"
"31/01/2020","6.350","6.650","6.675","6.350","66,46M","-4,15%"
"30/01/2020","6.625","6.775","6.800","6.625","25,32M","-2,93%"
"29/01/2020","6.825","6.850","6.850","6.750","12,65M","0,00%"
"28/01/2020","6.825","6.675","6.825","6.650","23,47M","1,49%"
"27/01/2020","6.725","6.975","6.975","6.700","17,47M","-3,58%"
"24/01/2020","6.975","7.000","7.050","6.975","13,71M","-1,06%"
"23/01/2020","7.050","7.050","7.100","7.000","18,02M","0,71%"
"22/01/2020","7.000","7.025","7.075","6.975","20,10M","-0,36%"
"21/01/2020","7.025","7.025","7.025","6.925","12,52M","0,36%"
"20/01/2020","7.000","7.100","7.125","6.975","22,39M","-1,06%"
"17/01/2020","7.075","7.075","7.150","7.000","26,71M","-0,70%"
"16/01/2020","7.125","7.125","7.200","7.075","38,50M","-1,04%"
"15/01/2020","7.200","7.150","7.250","7.025","38,54M","0,35%"
"14/01/2020","7.175","6.975","7.175","6.925","41,21M","3,61%"
"13/01/2020","6.925","6.850","6.925","6.825","29,59M","1,47%"
"10/01/2020","6.825","6.900","6.925","6.825","17,69M","-0,73%"
"09/01/2020","6.875","6.800","6.875","6.750","19,69M","1,48%"
"08/01/2020","6.775","6.700","6.825","6.700","15,15M","0,00%"
"07/01/2020","6.775","6.800","6.825","6.675","27,96M","0,37%"
"06/01/2020","6.750","6.900","6.900","6.750","22,26M","-2,88%"
"03/01/2020","6.950","6.925","6.950","6.825","19,07M","1,09%"
"02/01/2020","6.875","6.925","6.925","6.775","15,01M","-0,72%"
