"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"18/09/2025","4.420","4.540","4.550","4.420","177,56M","-2,00%"
"17/09/2025","4.510","4.480","4.520","4.440","232,70M","0,67%"
"16/09/2025","4.480","4.570","4.570","4.460","122,03M","-1,10%"
"15/09/2025","4.530","4.550","4.640","4.520","231,35M","0,22%"
"12/09/2025","4.520","4.500","4.550","4.480","216,96M","0,89%"
"11/09/2025","4.480","4.480","4.540","4.450","366,70M","1,82%"
"10/09/2025","4.400","4.360","4.420","4.350","293,49M","2,09%"
"09/09/2025","4.310","4.450","4.480","4.310","509,37M","-4,01%"
"08/09/2025","4.490","4.750","4.750","4.460","200,23M","-4,06%"
"04/09/2025","4.680","4.630","4.680","4.620","88,74M","1,30%"
"03/09/2025","4.620","4.620","4.660","4.570","131,62M","1,09%"
"02/09/2025","4.570","4.610","4.670","4.560","150,05M","-0,65%"
"01/09/2025","4.600","4.550","4.670","4.460","320,34M","-2,75%"
"29/08/2025","4.730","4.720","4.750","4.660","176,49M","-0,84%"
"28/08/2025","4.770","4.790","4.850","4.770","111,71M","-0,63%"
"27/08/2025","4.800","4.840","4.880","4.800","113,58M","-2,04%"
"26/08/2025","4.900","4.950","4.950","4.860","308,89M","-1,01%"
"25/08/2025","4.950","4.950","4.980","4.920","149,58M","1,23%"
"22/08/2025","4.890","4.920","4.920","4.870","73,10M","-0,20%"
"21/08/2025","4.900","4.950","4.950","4.860","132,02M","-1,01%"
"20/08/2025","4.950","4.790","4.950","4.780","144,62M","3,13%"
"19/08/2025","4.800","4.860","4.870","4.780","116,45M","-1,03%"
"15/08/2025","4.850","4.890","4.930","4.850","126,69M","0,00%"
"14/08/2025","4.850","4.910","4.930","4.840","109,46M","-0,41%"
"13/08/2025","4.870","4.930","4.970","4.860","180,84M","-0,81%"
"12/08/2025","4.910","4.770","4.920","4.750","301,60M","4,03%"
"11/08/2025","4.720","4.710","4.780","4.700","105,20M","1,07%"
"08/08/2025","4.670","4.680","4.700","4.660","71,52M","-0,21%"
"07/08/2025","4.680","4.740","4.740","4.680","61,45M","-0,43%"
"06/08/2025","4.700","4.750","4.750","4.690","79,28M","-1,05%"
"05/08/2025","4.750","4.690","4.780","4.660","277,67M","2,81%"
"04/08/2025","4.620","4.530","4.630","4.510","174,40M","1,99%"
"01/08/2025","4.530","4.570","4.610","4.510","157,95M","0,44%"
"31/07/2025","4.510","4.610","4.640","4.510","155,90M","-2,38%"
"30/07/2025","4.620","4.710","4.720","4.620","141,26M","-1,91%"
"29/07/2025","4.710","4.700","4.720","4.690","74,42M","0,21%"
"28/07/2025","4.700","4.730","4.750","4.690","112,05M","0,21%"
"25/07/2025","4.690","4.800","4.800","4.690","88,47M","-2,29%"
"24/07/2025","4.800","4.690","4.840","4.680","273,62M","2,56%"
"23/07/2025","4.680","4.660","4.690","4.660","115,30M","0,43%"
"22/07/2025","4.660","4.680","4.710","4.650","132,98M","-0,43%"
"21/07/2025","4.680","4.770","4.770","4.680","103,39M","-1,27%"
"18/07/2025","4.740","4.760","4.810","4.720","161,26M","0,42%"
"17/07/2025","4.720","4.700","4.720","4.680","120,30M","0,64%"
"16/07/2025","4.690","4.730","4.760","4.680","323,83M","-0,21%"
"15/07/2025","4.700","4.700","4.740","4.690","206,96M","0,21%"
